,mouse,date,str_name,pfc_name,Stimulus_related_firing_P_value_str,Movement_related_firing_P_value_str,Reward_related_firing_P_value_str,BG_firing_CC_with_PPD_str,BG_firing_CC_with_PPD_P_value_str,Response_magnitude_CC_with_PPD_str,Response_magnitude_CC_with_PPD_P_value_str,Stimulus_related_firing_P_value_pfc,Movement_related_firing_P_value_pfc,Reward_related_firing_P_value_pfc,BG_firing_CC_with_PPD_pfc,BG_firing_CC_with_PPD_P_value_pfc,Response_magnitude_CC_with_PPD_pfc,Response_magnitude_CC_with_PPD_P_value_pfc
129,AKED05,20210725,str_62,pfc_22,0.3189317446414287,0.40024143855649996,0.0018674332784296773,0.04575432416554264,0.40456701302358766,0.027096101175829303,0.6217063595987895,0.006255583771333645,4.573672693236715e-06,0.017451007750461073,-0.2464117525025497,5.191094007816414e-06,-0.32972986947595473,6.53153568761451e-10
130,AKED05,20210725,str_65,pfc_63,0.007107972532391599,0.7473893857626501,0.08782077085976592,0.024016614937320366,0.6618667886054319,0.045528865484017945,0.4068887727912902,0.024847877331910625,0.46024099878385605,0.10951835703757151,-0.14242452422180066,0.009148748747618552,-0.14836615661100344,0.006600119321731993
131,AKED05,20210725,str_68,pfc_62,0.5145042174802471,0.20245905153648658,0.00026846541640276813,0.1684660103079664,0.0020056397144014196,0.2438143156198897,6.563709709090543e-06,0.0008668280530145586,0.0028455878961903287,3.1256971246542746e-05,-0.17120484710886658,0.0016873441760620013,-0.2250350973796561,3.3159471677730144e-05
132,AKED05,20210725,str_69,pfc_40,0.027103638522514382,1.827103443668054e-08,0.0012345974620588038,0.1354030764003886,0.013259566061182018,0.21112608894971546,0.00010110771905702469,0.002990869672655622,0.32600676821399777,0.012887277753751128,0.11221989778275404,0.04039534785291591,0.07784916625561333,0.1557338474902339
133,AKED05,20210725,str_70,pfc_15,0.7111399104337971,0.03408247418188808,1.6309604077360407e-11,0.2472164508522371,4.82462281937668e-06,0.31455963312266544,4.175480921214016e-09,0.20513468789200495,2.8644984299011363e-07,0.005752247616012615,0.06305556778128275,0.25047095569330335,-0.03581874628245929,0.5141646241810398
134,AKED05,20210725,str_7,pfc_72,0.6562318183397755,1.0856809716858804e-06,5.133324685950957e-25,0.1677845978764933,0.002092922492638212,0.25685665121084805,1.968131762847295e-06,0.8194235512562296,7.952807315196914e-09,0.00013046264081350943,-0.019362750288533324,0.7244081380702028,-0.040985170539309446,0.455343113542377
135,AKED05,20210726,str_13,pfc_32,2.2610620915731443e-10,0.11110110506279025,0.6081168392097367,-0.11659797744393297,0.017627784128138473,-0.08591375522133873,0.08080565515129208,0.13608733748416735,0.9089486025063033,0.23656494945317885,-0.13068322919433206,0.007758622005701023,-0.15399190615898578,0.001674757580734023
136,AKED05,20210726,str_13,pfc_43,2.2610620915731443e-10,0.11110110506279025,0.6081168392097367,-0.11659797744393297,0.017627784128138473,-0.08591375522133873,0.08080565515129208,0.4655240484031594,0.0056330586677114745,0.09765458641681501,-0.15313339779291152,0.0017790613971873951,-0.20045175005398597,3.9905376914495835e-05
137,AKED05,20210726,str_14,pfc_4,0.11631333550369038,0.48970679091291314,0.07532722129821333,0.048713037905350295,0.32278352734536897,0.05095793917870259,0.3009595316550715,0.008873960749219333,2.0647367187236612e-06,3.254529398085326e-08,-0.046778099950864835,0.34239912198393896,-0.0859287746888577,0.08075243475672576
138,AKED05,20210726,str_14,pfc_51,0.11631333550369038,0.48970679091291314,0.07532722129821333,0.048713037905350295,0.32278352734536897,0.05095793917870259,0.3009595316550715,0.264535441184251,0.0272938107849604,0.7645022170144624,0.18423497753832416,0.00016350298356373195,0.1853379694771001,0.0001490926802170762
139,AKED05,20210726,str_17,pfc_37,0.752992454906822,0.00566448908459387,9.353870033472729e-05,-0.0404837836933397,0.4113219854797313,-0.07408376473997019,0.1323516898021102,3.3720725505484156e-05,8.829325296569951e-05,0.0492493762758217,-0.16162419154598398,0.0009656538291572863,-0.27596522271079926,1.1342444886786817e-08
140,AKED05,20210726,str_2,pfc_1,0.2548552221329684,0.1049175359254878,1.8572417460125167e-07,0.00017001492193712,0.9972482351171332,0.02652153268859895,0.5905104808634707,0.07120753146575477,0.7756137582345523,0.11348211382824669,-0.0583098150475464,0.2364726415523416,-0.06381766759140779,0.19501246142611117
141,AKED05,20210726,str_21,pfc_7,6.965658519574215e-23,0.027348750538261322,1.539051710403733e-07,0.012273341621400539,0.8033763409482675,-0.12033892734911546,0.014283981573552759,0.47487681002867554,0.23292738296284798,0.013481844947489737,0.06343341950575994,0.1977201111295387,0.11314706575235389,0.021299084485593096
142,AKED05,20210726,str_22,pfc_49,1.9737094283017005e-08,0.017829721479379525,0.0020768336343881975,-0.1206822955512634,0.014007008166184678,-0.12392388684381109,0.011616371148127158,0.20722494423483873,0.7752739435375355,0.9131764559670915,0.17230334777822945,0.00042890605987979866,0.18526128374622672,0.0001500546982583494
143,AKED05,20210726,str_22,pfc_6,1.9737094283017005e-08,0.017829721479379525,0.0020768336343881975,-0.1206822955512634,0.014007008166184678,-0.12392388684381109,0.011616371148127158,0.10645090766519749,1.8635769138073357e-05,0.34045887576111655,0.08466746581897164,0.08532161029417595,-0.0434526499684104,0.3778449343409539
144,AKED05,20210726,str_24,pfc_7,0.2797408828778558,0.10158522441323659,0.4324398688433009,0.08975226442508173,0.0680991297379749,0.1270460096612661,0.00966242764820899,0.47487681002867554,0.23292738296284798,0.013481844947489737,0.06343341950575994,0.1977201111295387,0.11314706575235389,0.021299084485593096
145,AKED05,20210726,str_27,pfc_32,5.235267067899318e-08,0.054028391190117216,0.2560083973577254,0.09279681757263106,0.05922768454136648,0.13177765492199775,0.007255375112050932,0.13608733748416735,0.9089486025063033,0.23656494945317885,-0.13068322919433206,0.007758622005701023,-0.15399190615898578,0.001674757580734023
146,AKED05,20210726,str_28,pfc_12,0.15717397684153345,0.828081544643072,0.6995818004926875,0.10499234447551985,0.03270183161802802,0.1521373861345261,0.0019075075197682494,0.03377695861870147,0.14140372410696223,0.00924907280163989,0.013867975388190908,0.7784558204743377,0.09048226688201384,0.06587847797406043
147,AKED05,20210726,str_28,pfc_15,0.15717397684153345,0.828081544643072,0.6995818004926875,0.10499234447551985,0.03270183161802802,0.1521373861345261,0.0019075075197682494,0.0013313340429223946,2.7436318343365188e-05,2.401831476005935e-05,-0.11250719662549445,0.022048289465056665,-0.10595805471394416,0.031124285763642862
148,AKED05,20210726,str_8,pfc_27,0.01753276433637048,0.0013434251929477661,0.0016045127917015724,-0.10747423510128659,0.028778898548524917,-0.1502220969432313,0.002178630706149643,2.0277786809858404e-08,0.9465939713972216,0.09658768968703868,0.17145446798951247,0.00045829838456053245,0.18201283776649493,0.0001965863999126693
149,AKED05,20210727,str_17,pfc_32,,5.595019936724673e-31,5.53833013440229e-14,0.23695686008978809,5.490000451040724e-09,0.19543383007564447,1.690636168319065e-06,0.1735008198555421,0.0007173440265159985,0.15910737679476272,0.24123527394591981,2.848849946833556e-09,0.33728711303171166,3.440706758841174e-17
150,AKED05,20210727,str_22,pfc_25,0.00048224766333419095,0.01331753897164139,3.827749223650967e-15,0.22931294122592166,1.7182779733321538e-08,0.2778784885819301,6.114604995262194e-12,0.4987334629930036,0.0003914817240868181,0.0012998635131638522,-0.29493389863803726,2.512925090352586e-13,-0.3295592055821964,1.940834441105937e-16
151,AKED05,20210727,str_4,pfc_29,1.3437408895698543e-08,3.604692926801763e-10,0.0005153344834976619,-0.03615724494148627,0.3802550935029755,-0.056767497724069305,0.16813055555059786,0.928800608073199,0.046763696522618074,0.8408095332932577,-0.18088541470157457,9.659724657936366e-06,-0.19253054309145476,2.4196839327251064e-06
152,AKED05,20210727,str_6,pfc_12,0.0016477691538430406,3.7403650996034697e-17,1.1109437175242607e-26,0.02766436452118956,0.502068326641661,0.06545230972444917,0.11194442913459046,0.08325752502816786,1.0446242302228084e-05,0.43165359346662446,-0.3435747478356968,8.119402586862197e-18,-0.43619767303015233,7.592599188689027e-29
153,AKED06,20210803,str_12,pfc_50,0.5567820721210698,0.06167451145307834,0.5483675843844766,-0.07824307406560177,0.1389817495916883,-0.16348868304580752,0.0018848482551837747,0.03844334940449196,4.09424408345013e-18,0.021829174255728875,0.008622890529792393,0.8706651263472031,0.1904859769976469,0.0002835333998753301
154,AKED06,20210803,str_14,pfc_20,0.14302130603186258,0.03873023019395253,0.5448324414897354,0.07178719533602054,0.1747236512017767,0.1312102418790132,0.012840053100257922,0.014966368579525975,0.015161239648982739,0.000248705738371623,0.40873811435646457,6.869611118401125e-16,0.47472528102599887,1.4083863191247967e-21
155,AKED06,20210803,str_9,pfc_3,7.085062130095804e-12,1.6973270676415493e-11,0.0010638524371238175,0.09026431229673917,0.08767572609231644,0.14408441506796835,0.006242330279139756,0.3271144107198679,0.6477169136562418,0.014202340055128356,0.0252247690086908,0.6338249498077124,0.023108755480517787,0.6625612613743592
156,AKED06,20210804,str_1,pfc_26,0.9492624594650257,0.8149577514978559,0.6864484192853273,-0.06150243227521331,0.2518268679321187,-0.07746511185341318,0.14869770369009305,0.031616223236904925,8.065804219869849e-05,0.5361369970811085,-0.10014446161238541,0.0616448522394423,-0.16731459643122495,0.001709074864359359
157,AKED06,20210804,str_11,pfc_59,0.061525978740488756,0.42953450217700884,0.1807806912006018,-0.02277201612596002,0.6716058260504221,-0.025338204756146315,0.6371164713594692,1.9864046754238979e-19,8.053359798145578e-14,0.1889114715374116,0.13214559760786523,0.01348598449594803,0.25319998268062044,1.655402876751973e-06
158,AKED06,20210804,str_12,pfc_31,0.9523709594093592,0.3228016657899192,0.18582330504774613,0.011310886094513943,0.8332357367375774,0.08186775057549149,0.12688730888771627,0.8021715752887798,5.279791215086564e-06,0.7655986816797479,-0.1511550033201909,0.0046554491355155795,-0.17660474178205557,0.0009213802976119084
159,AKED06,20210804,str_16,pfc_89,0.9002383099945327,0.4589120155978623,0.8469828068017237,0.05821431607300068,0.27812032263087727,0.15486576178631514,0.0037284270152338453,0.06700469957676641,0.185028790815166,3.198074173842611e-09,-0.13979150155179082,0.008922646801458742,-0.15042378876177254,0.004860944918898233
160,AKED06,20210804,str_19,pfc_89,0.9124376266912031,0.37174473117664353,0.13068739825473275,-0.013754962634646829,0.7979090295025296,-0.07509319601401056,0.16157294619595175,0.06700469957676641,0.185028790815166,3.198074173842611e-09,-0.13979150155179082,0.008922646801458742,-0.15042378876177254,0.004860944918898233
161,AKED06,20210804,str_20,pfc_64,0.423989558498748,0.207999367564342,0.45688088790753467,0.047810654570209686,0.37320727197685766,0.05706904213038268,0.28770054437710846,2.2146165693604853e-09,0.7324693260948827,0.013592948611492035,0.0604508267657746,0.2600413359991681,0.0524600705773515,0.32847407508827764
162,AKED06,20210804,str_27,pfc_83,0.5889800278321937,0.04094695680762695,0.44606800265621194,0.08077434864584984,0.13205753246914254,0.05291420939343622,0.3242983689482769,0.9999999999999998,0.411857285977549,0.9521860372089253,0.190737090693998,0.0003391091340347296,0.2389266390385162,6.39065823801789e-06
163,AKED06,20210804,str_28,pfc_49,0.558050736697679,0.039573224332717184,0.41359612852285665,-0.025580489099985886,0.6338987944720009,-0.03359708500682094,0.5315968591398244,0.0007112050840403216,0.0003539233866183904,0.19521550839252355,-0.0733505625216817,0.17155388671787164,0.015449602279836511,0.7736498057188732
164,AKED06,20210804,str_31,pfc_85,0.07466346224518837,0.9577459848676187,0.8768070425517746,0.006226469589497572,0.907728730659721,0.054480829983258955,0.31015901389415623,0.6359509456845392,0.04844864902176254,0.0462120280746092,0.12283591169026863,0.02171994419037385,0.23133215819891223,1.2683553049839774e-05
165,AKED06,20210804,str_33,pfc_86,0.5378819602214335,0.19201163459144088,0.0008017607528473911,-0.059144305550825255,0.27050179345111347,-0.054933259983591595,0.3061522421981008,0.24912811283606262,0.012476603483375395,0.001786319829737869,-0.06174060522120947,0.2499917167849548,-0.0879846624337392,0.100802384653075
166,AKED06,20210804,str_4,pfc_86,0.5368207691849447,0.017722329363551968,0.8793191211507095,-0.0284845489251735,0.5958804911392164,-0.0378928834284661,0.4804298943354377,0.24912811283606262,0.012476603483375395,0.001786319829737869,-0.06174060522120947,0.2499917167849548,-0.0879846624337392,0.100802384653075
167,AKED06,20210804,str_46,pfc_23,0.13379648860568027,0.561647198250995,0.4867332628609775,-0.06733149696196934,0.20956304058835806,-0.11248434781111147,0.0356837597922547,4.95676080224465e-07,1.017506103805891e-06,0.001155215245286603,-0.0481948819073648,0.3693741302817283,0.025099672209489932,0.6402909912597781
168,AKED06,20210804,str_46,pfc_50,0.13379648860568027,0.561647198250995,0.4867332628609775,-0.06733149696196934,0.20956304058835806,-0.11248434781111147,0.0356837597922547,0.38451618401634113,0.10919255384711624,0.0043848104038798205,-0.20946707776621504,8.048298977516926e-05,-0.21496376428447264,5.146347554471036e-05
169,AKED06,20210804,str_46,pfc_85,0.13379648860568027,0.561647198250995,0.4867332628609775,-0.06733149696196934,0.20956304058835806,-0.11248434781111147,0.0356837597922547,0.6359509456845392,0.04844864902176254,0.0462120280746092,0.12283591169026863,0.02171994419037385,0.23133215819891223,1.2683553049839774e-05
170,AKED06,20210804,str_47,pfc_29,0.0024456444670121896,0.9652893360442877,0.025614577077505554,0.06971814221077208,0.19382339617103095,0.13620773185626583,0.010855264566012136,2.3314039395480985e-07,0.4152773136640122,1.2590340874304334e-11,0.16334655128587072,0.0022044908119654024,0.15974996925537693,0.0027632889545236633
171,AKED06,20210804,str_5,pfc_78,0.497241200361359,0.37784539689820884,0.13012958068992253,0.05511201442527654,0.3045786294691286,0.052764760175299415,0.3256687055684937,0.11146613631457059,0.6788555091418131,0.042434392878135836,0.13962695856181026,0.00900418413844237,0.18444461426870584,0.0005339772060008953
172,AKED06,20210804,str_56,pfc_71,0.007501809191125239,0.0001436852279770173,0.00031134137163772073,0.07540035795420884,0.15985987503765697,0.12069878548663521,0.02413333188795597,0.5616399493153521,0.0007388572726518229,0.0006294751062773885,0.025590277881741386,0.6337689379625036,0.160897249226542,0.0025724183757809193
173,AKED06,20210804,str_6,pfc_15,0.41162926816905243,0.06060963416892632,0.006867464948042035,-0.012753264386075663,0.8123421821616978,0.06818146359599758,0.2038552172125755,0.30505599680406004,0.18997462806122356,0.8066282060986335,-0.16944171717504744,0.0014876618934391078,-0.21863750644953284,3.7922991908909976e-05
174,AKED06,20210804,str_63,pfc_34,0.4983323780400414,0.2757627726465519,0.36533034216862004,-0.028993277580355276,0.5893284511023728,-0.048973872855552006,0.3616778620712525,0.9279257264898294,0.0005891346433857032,0.006875054905329853,0.0829093157374191,0.12210943084574732,0.08748480472800647,0.1027601221436365
175,AKED06,20210804,str_70,pfc_80,0.16460185292965102,0.634564727714497,0.9563477333445892,0.055760093900138814,0.2989183497537148,0.10785122703937836,0.04406464346240895,0.0004274865343719086,0.1295252452795589,0.3837154008863035,0.051248614348953794,0.33978214748148106,0.030415170293066212,0.5711933710991108
176,AKED06,20210804,str_75,pfc_81,0.10857508342925659,0.4845895295615458,0.0014155265790933005,-0.14560000270744078,0.006433868514051279,-0.15341035198126796,0.0040700144743216265,0.3241205558345015,0.281092549696374,0.8478265693404003,0.09910311472238434,0.06441280023181167,0.19346878651327562,0.0002771864711187956
177,AKED06,20210804,str_77,pfc_66,0.30259432882858983,0.022138774317857327,0.00433485654075111,-0.11424533674910857,0.032874516390828126,-0.0015603723756811463,0.9768282217997744,0.09621199537181946,0.28232953417465256,0.0012584991155115126,-0.12076152394040768,0.024059314436689436,-0.09364762928513515,0.08062922088442626
178,AKED06,20210804,str_90,pfc_22,0.29479691198865965,0.26383858752800105,0.4172858385121495,0.069873670840741,0.1928285393497664,0.11582005811495234,0.03052428900037232,0.4849105210617125,0.23149304678944715,0.01318896652819048,0.1298120250639706,0.01523832938178465,0.09084284526213428,0.09017008312610664
179,AKED06,20210804,str_92,pfc_75,0.3237870114537751,0.7712196051850535,0.8577639405340339,0.10578267470157945,0.048309330259089275,0.28608825640951874,5.3429063921761746e-08,0.7079014226259184,0.8204984479405455,0.0035113563210183913,-0.15126825025647428,0.004624333006696431,-0.29331878409593526,2.3603903104842836e-08
180,AKED06,20210806,str_36,pfc_11,0.6787702334253056,7.807944618297577e-07,0.8130475505351338,0.08601487272550107,0.04512956095159189,0.14904508792326204,0.0004929089804694387,0.7140158894147992,0.017603044558224194,4.223566250867059e-06,0.04141067581002423,0.33546927065885934,0.1266289791200115,0.0031179741788287547
181,AKED06,20210806,str_4,pfc_11,0.0021512870086053634,4.422690997789137e-05,0.18051682107235267,-0.13628641778364847,0.0014558568590992262,-0.16717319043821327,9.073063700274396e-05,0.7140158894147992,0.017603044558224194,4.223566250867059e-06,0.04141067581002423,0.33546927065885934,0.1266289791200115,0.0031179741788287547
